,0,1,2,3,4,5,6,7,8
15351.3122343245_23143.9475780398,0.24307042725425695,621.4426337728826,1379.3482102267938,0.16041822712324735,717.6383550143488,0.18274819230552186,872.1422445805931,0.1932390344636764,280.01903824853696
15351.3122343245_24143.9475780398,42.51650463847237,1512.925438555306,4185.31236294635,228.59284407129422,20.01512032714854,216.07954949273196,1583.7738397060027,395.62319330600576,641.5311048325823
15351.3122343245_25143.9475780398,420.8512695854759,7636.079632465418,2505.8793239875836,50.01039111238089,19.131086956907733,3.574645518565825,478.84459303419214,258.52883417799,2245.4701810865777
15351.3122343245_26143.9475780398,0.24385455029385944,2157.231964463505,1130.7845632351186,0.1602986259126449,1173.8595264246965,0.18255416844273883,1930.6263325691282,0.19313980796678917,5328.087724081388
15351.3122343245_27143.9475780398,0.1093311636383199,1034.5338044612874,0.07716764699419705,0.10868962031447245,15.280917549038799,0.15063420529677635,144.56571124183208,0.15347476105450908,11837.558175608927
15351.3122343245_28143.9475780398,0.10932251227160052,1648.037167845457,0.9418764966159612,16.677396883250417,0.2907080572149009,13.309627543312097,0.22288608357872575,21.899582148190106,3437.3092540921148
15351.3122343245_29143.9475780398,0.10932697759038998,87.29013129892502,49.49152938202733,0.10867944994641927,0.31303498910043104,106.95717553901305,0.22210407363503132,73.08597204439755,2145.4870401455037
15351.3122343245_30143.9475780398,0.14925645145378316,795.0021397314348,162.09193141087684,4.467310935008853,215.29516937588653,0.21497238609719546,2571.4621928473,0.2117529322292,11984.965998217924
15351.3122343245_31143.9475780398,45.225732063741724,635.0255385528052,0.5324779449094905,112.10628478376033,47.36966725160486,0.21536959919397106,1357.7308389663701,421.91310734403623,8181.741705393423
15351.3122343245_32143.9475780398,386.43129053857166,733.3662295602029,20.751168268111012,335.2567040627849,0.12141934750569648,80.93111419948772,647.1514984880197,344.6110607832939,14836.708728378722
15351.3122343245_33143.9475780398,33.91845868823985,680.1894907107264,70.29466786602168,46.753577556549075,0.12139829081913692,843.8263646941571,0.777690548641768,1531.5684255928172,12357.77372382043
