,Topic-0,Topic-1,Topic-2,Topic-3,Topic-4,Topic-5,Topic-6,Topic-7,Topic-8
1877.1239951_-1607.857618,54.91429492498931,98.74494551151334,522.8060151860188,3349.562927927799,18.121637027266797,13.030264346709465,4.589673020545526,2.1870609572949595,90.70682978875236
1877.1239951_-1707.857618,27.310588200704572,125.35359689534245,280.58928718148394,2429.424305652412,12.446770521033306,282.847688777964,23.70670893398744,2.4945060739732043,136.49021445847308
1877.1239951_-1807.857618,834.559171657109,550.8882279632319,1188.771995814614,2023.4538571484002,63.680950946776505,15.21543769586102,3.0841085439382954,4.372928289528101,437.6624459495413
1877.1239951_-1907.857618,1562.0392336196899,686.8626100612979,346.72876628327384,1399.6221974698894,437.6181466615146,66.23505696370803,385.43767114163984,10.381971741218827,330.1965405109551
1877.1239951_-2007.857618,1154.2536388802218,512.0736026836738,688.0763633079439,239.45699001983056,149.61886511825705,44.22648506434548,371.866447219483,20.819019343950387,68.66335122273235
1877.1239951_-2107.857618,910.5733376141059,291.0216581200215,652.3536843750563,5.195701218810278,425.41146183687437,42.30886494741518,9.73292693822188,277.97419165841825,45.482930328616135
1877.1239951_-2207.857618,1021.7623871000161,2.8788714829052906,1311.6088055183404,7.896504257135785,523.8717741299357,42.88858247988639,339.9367348404167,562.5068883275687,108.7042092849623
1877.1239951_-2307.857618,1099.2545476885934,69.42306316872167,1067.6599212127708,4.379637521769964,818.1714036106039,47.766687667590396,9.986520521305657,460.79475584138527,282.5211833813414
1877.1239951_-2407.857618,1279.0423706164481,118.37662636137821,862.985587974862,29.003727742390794,618.5990463831481,39.5739526837968,13.380990593819718,424.90356182836126,128.07462085106522
1877.1239951_-2507.857618,1603.580588416554,462.54140832838885,794.8131907604774,35.67865967868566,644.0024667341324,162.9142663128981,506.35800376921884,563.8182902690847,31.219937099499955
1877.1239951_-2607.857618,1533.766822851749,589.4096664975975,357.06136686731145,4.6444389382813345,1382.240299454731,14.24469781083342,196.00692275490883,790.3464841482298,313.6594266884551
1877.1239951_-2707.857618,1037.071524887264,370.64513135333317,502.5643491987224,5.196832428148398,1749.3170225031404,72.1497087121604,723.6722953241667,480.88285217888034,270.6338989665377
1877.1239951_-2807.857618,1552.454688489383,240.89737051052944,126.96151180559518,61.517305769530324,710.5542397940186,17.12539344915558,28.53135062050983,379.5155493597983,211.10868622786674
1877.1239951_-2907.857618,1871.0680744062727,765.107579132297,55.07851122678276,115.25192067202113,2696.843469564184,88.13220754648573,20.808059045243603,521.9811391722772,646.0457469485161
1877.1239951_-3007.857618,1769.5231931624503,648.2000111995926,88.01467200873455,148.73607352178075,1671.2493359981481,77.39102349971968,87.70793985600953,325.4540530959704,32.0403592924471
1877.1239951_-3107.857618,9.657527076387035,440.01071929353753,1.4797742869057462,2.898822137397136,117.07482575501089,916.9614767426999,6.830693635652897,19.698042964425007,715.3458425272202
1977.1239951_-1607.857618,83.44135183603548,102.58165952754473,98.37903647127649,2624.269908051265,1.0857023934687389,36.969621390286434,166.49792034167203,2.512682785057711,327.92576485889856
1977.1239951_-1707.857618,346.68199601849443,247.775607839398,522.913022388752,1949.2534218500598,69.24727713159798,87.32721809179382,298.9005429737789,5.048139986616921,62.516441471285084
1977.1239951_-1807.857618,1679.6757889450316,629.2990855152462,1113.4897835067077,1151.7601892202576,12.603377067420773,14.526615577172286,36.829539179213,13.228353775672318,46.276390289745855
1977.1239951_-1907.857618,750.448296169355,870.684996553573,541.2809230017697,1062.7890919013216,8.841728126926355,212.5621250585614,852.7303956971518,8.368577281127896,256.4160623418416
1977.1239951_-2007.857618,394.1315894384919,418.5910931955415,916.9674368773054,12.932690201117625,68.8065538132339,14.643028757371452,50.11751427340331,157.57541771662758,211.2894389795093
1977.1239951_-2107.857618,1875.824824909077,112.0634292662258,1435.3540573036205,11.516941466695208,911.5484222430305,113.04873238653721,1.282910574824692,616.9588778710637,432.45656136585194
1977.1239951_-2207.857618,1188.3747506948107,115.32656900669296,1005.8382290692294,158.02250046733397,649.794503290903,261.8210502620252,424.51827785977173,286.79641267077034,169.56246402540896
1977.1239951_-2307.857618,1190.9365598186484,152.43020726763328,776.6775672022209,427.9280683359435,841.9678857369978,66.70277152129376,98.56058001652679,107.89427156517239,21.859810432436912
1977.1239951_-2407.857618,1186.2548107172745,167.15446174533304,427.0501473816733,27.058917681264997,361.10891129731425,50.17383979819262,16.979638696229294,247.36432201354077,186.79543470117795
1977.1239951_-2507.857618,847.7617719367801,348.0088823160307,978.801468035881,20.167160894188683,1025.8624863166908,256.35300623750436,347.83232898242346,675.8174589605858,491.3222454966099
1977.1239951_-2607.857618,1002.1153672157338,694.709739705696,176.18628595189904,169.30762598088972,490.14101873676935,29.364746736603447,391.26734913230996,262.16431714940103,325.1236736862932
1977.1239951_-2707.857618,1209.7744286507855,285.496139020023,148.65413953639253,236.3853106705637,576.6693205811785,34.94900507542243,565.8982166714178,203.5248012268575,132.78225150290857
1977.1239951_-2807.857618,1582.4375503816757,406.3710496128119,265.89654764029837,17.17845887734532,2167.406470428714,31.91074144763368,196.5590310408911,459.32326559831904,310.3579623124795
1977.1239951_-2907.857618,2076.413776762309,368.3064624409244,132.67767808123793,392.838351519116,2091.201678111052,71.855022707561,383.85350556943393,245.58772327647594,18.582501674361065
1977.1239951_-3007.857618,1597.7440859440126,1011.3348432645527,329.3571607762112,52.62164432201453,1414.8985051999543,125.29105091962712,0.4157425091227781,397.33607178387,657.3175550751364
1977.1239951_-3107.857618,43.03737307801819,415.9650562941051,0.9667244927623555,6.5993428351472785,1.8084832376906856,812.0526306157819,3.1273296644331943,21.130602940603744,326.27018173508003
2077.1239951_-1607.857618,334.1560183928997,587.7757613864148,1.1332288195150557,2895.1783214977954,1.3960275500175707,270.5453366103397,2.9807764109866923,4.185213534020724,279.31297091030365
2077.1239951_-1707.857618,56.50912288667766,399.3415754066366,43.87284199012237,1131.7465171529195,0.9691982942791177,207.45482830864634,947.2101616564444,2.507832764615933,287.05173281123894
2077.1239951_-1807.857618,379.26096110483786,270.2060688485113,353.40963586866803,1271.4081162258522,2.926001118085745,66.46762388560511,355.7930376183463,146.83187479956527,579.3858039168379
2077.1239951_-1907.857618,536.513938532584,197.39168461619633,322.11938701732515,270.3648384767121,3.0495340040926835,191.86616814685166,262.04962815343316,341.3251782948678,2.774383343952478
2077.1239951_-2007.857618,769.3956236090804,155.858195233521,1335.5144425447163,101.90092781599621,112.88883801927712,51.09588805929509,71.03455981464688,168.482990242965,709.8833016268724
2077.1239951_-2107.857618,1160.6718427918452,44.91685555901798,2826.5177537268537,312.7893338929153,572.7074405047897,54.98063933077611,90.18659506493883,343.5712448218055,233.71305230475426
2077.1239951_-2207.857618,144.35468765239145,108.79652204428348,1434.5361479215885,10.120806169099456,599.2400297922176,50.20863563775415,34.8133660642803,569.7183866385075,53.26618874058049
2077.1239951_-2307.857618,325.01459545466895,93.93844578193865,821.4888653158331,18.437667801990614,382.59160750803744,36.68888283272165,32.45715109325661,198.18819428567957,28.152317008908632
2077.1239951_-2407.857618,468.9718320461218,372.0713710774959,538.6003920502468,155.77097453576835,249.1932086880108,164.73812535758057,538.206329645786,74.52368358272234,206.8645703827774
2077.1239951_-2507.857618,1321.6959318142174,594.9387765878712,468.4000690413278,53.849565969630845,186.33735373576945,65.43611752357481,653.9639808163442,594.0741306812007,508.2308872760245
2077.1239951_-2607.857618,1135.334619391957,133.41172385896894,487.13283966004155,701.1854792904944,531.9623371029228,404.9391422726555,23.88176921731369,377.32048211113965,182.45850952491318
2077.1239951_-2707.857618,1309.158874039706,354.3893556969836,552.8272988947898,574.2234037964788,712.4712418340524,43.118922532466456,558.3179001884786,597.2040514964626,7.637124921549593
2077.1239951_-2807.857618,1079.734374467753,107.15532716392296,279.7064200662581,464.3966547797229,535.2878913327517,268.4350766998037,83.50129037077147,21.56662365412175,359.65741695137865
2077.1239951_-2907.857618,1572.2296239218495,588.5437751486103,180.1261918770735,204.42668574649372,1262.8228840892004,70.45657773957633,1.1062460623934043,455.3455569289959,277.2591170768454
2077.1239951_-3007.857618,1895.4856445587316,606.233143920393,38.270299236121524,181.29061324684358,736.466869910701,69.90528503168417,717.2810906213224,432.6218833007159,286.7618249983553
2077.1239951_-3107.857618,304.6360126001414,766.7579629177848,134.65699591918715,20.319329038899827,1.9264340830359763,107.78633714843411,99.24051835742937,105.05069731117067,14.583441289156154
2177.1239951_-1607.857618,141.7258650626088,217.26771536575905,180.23709489266477,2033.1248621325424,62.15296949941944,218.21739489720602,269.76287493019646,148.5589789224035,359.65740481332875
2177.1239951_-1707.857618,194.94437217789326,117.05259818775158,200.1184020685534,619.9993024396197,1.6067370858845713,1273.7582156146589,1.183868479803587,32.59975094291023,57.486941594446556
2177.1239951_-1807.857618,26.203658026189558,132.63637124473883,60.890946698155055,130.91984886286068,1.1613359866793649,3009.055508847848,0.8593249928370792,85.25087726541305,96.72360000266184
2177.1239951_-1907.857618,209.43373495837372,632.6053711887582,633.4722968519802,786.9921199992986,14.701039733266425,315.8620036615826,2.002431512720806,26.753761564455377,486.85189008361283
2177.1239951_-2007.857618,587.5635593920523,156.36620192378794,1691.24380798804,631.5385719327195,399.80065135695855,47.05904480146622,1.147136252597087,179.77135244476946,225.63767769654677
2177.1239951_-2107.857618,700.9487971537175,290.9931509645973,1244.5043442850636,312.96164665383225,127.91995509170081,48.397041779403324,280.70843207775204,169.27264793453236,2.348760626407342
2177.1239951_-2207.857618,481.5702238635587,428.7541766648859,1844.3836399946924,116.64763008094643,388.30383223030054,350.57972851929975,2.6015301725049698,868.1054270944081,257.4760482030475
2177.1239951_-2307.857618,657.2969052064411,27.756827172952587,1628.1107432703668,11.011608141657316,312.7117839341723,261.91202505480646,8.746827376257771,887.0760298319104,226.3473232764191
2177.1239951_-2407.857618,840.6774337382649,101.33649242074456,1414.7717954434688,590.7416143644426,500.3760007274232,439.1835629746089,264.5465764360867,236.21550243404351,104.10385182405568
2177.1239951_-2507.857618,1750.6258522420128,182.78374042615704,966.1210513486911,1004.1900920860238,280.75433784951787,323.1308597245338,8.585728919505184,369.22381559340914,700.5236813391522
2177.1239951_-2607.857618,1083.743187335521,127.8260829730958,949.431469128532,1174.2525528146073,586.11397287115,25.64623894102321,557.9787809918718,52.022040374762774,57.80974334936587
2177.1239951_-2707.857618,706.7235977279292,218.28761739959177,133.7735893255253,404.7177569269766,741.0843140913433,273.2787854943425,38.945220563892775,279.6666849589128,19.870608530489886
2177.1239951_-2807.857618,1234.8920245908419,175.61394575219026,102.61790156488105,216.3393550848564,1231.7289133716629,23.636033955151103,113.900625962463,533.774449343025,0.8831873200835061
2177.1239951_-2907.857618,1301.430502656236,133.97563426907283,244.824761215305,42.1759355461446,1105.3854201949482,38.86639896884813,894.9385201522853,668.572922065762,8.146557775214028
2177.1239951_-3007.857618,2367.09006989464,422.4295788809933,32.615285399420074,188.61706102225534,598.1010557744003,128.94540998348154,435.8264850750078,627.3840001042253,250.3077043048612
2177.1239951_-3107.857618,1624.7340210477323,603.2517150148323,102.58845720686384,169.22895095977293,507.04932198721656,9.700076129785655,5.665773578911965,593.1191294574553,603.6326285934931
2277.1239951_-1607.857618,195.68824301371944,201.9811906482293,676.5100376796671,375.70280661645927,151.55064042320637,188.1564659963903,12.016461185247499,154.99467491427606,900.209552976071
2277.1239951_-1707.857618,175.76061164948706,342.0918938552527,199.99133719395016,1519.5978911651912,22.40827659800346,276.95369225045795,1.1938917537294882,301.49974663636135,353.1108622908195
2277.1239951_-1807.857618,19.395385253928954,34.433786205093085,37.381627775075295,3.691353520064114,13.3602682845481,1186.9352844648445,10.31029819566814,72.055171124011,0.9963165109621728
2277.1239951_-1907.857618,157.94176581739248,322.1340351379536,205.44974620948142,156.41538958089933,50.410787572643116,846.0639219433621,77.83596754903365,23.733143278123052,333.4367849359481
2277.1239951_-2007.857618,493.0056568947212,114.14028870917865,1937.870544523477,699.6743267668639,585.1372391126735,37.395337399610426,44.18621051525424,87.4236450894354,414.20872804631745
2277.1239951_-2107.857618,590.8657250918025,165.82369228792282,1180.0862766127677,181.44963116768452,426.9004683264826,224.29388869609622,1.0141836233418737,271.57612550897255,269.32414563365245
2277.1239951_-2207.857618,754.9027650799534,188.51689395228973,1658.1223670749398,179.84882553933105,572.2329620038678,126.77901649504085,20.165735711392543,1012.1803821020445,83.03810728874346
2277.1239951_-2307.857618,372.86316563171937,281.569010586476,1562.7192228868373,517.4563578667369,350.33981118138126,197.15302964519938,4.596634671019611,400.6191383855486,182.51171391006199
2277.1239951_-2407.857618,452.9595585362109,80.13724031708009,1080.7266772007497,74.95882983791518,302.43420430753946,408.26522133969337,868.6990303261301,50.54793573589247,97.07828123545703
2277.1239951_-2507.857618,1099.2402653018848,45.771586911180435,448.58888087496115,1291.1471269035278,437.8417559878228,329.97951092514444,69.06988446486231,81.20671689581148,546.9786160285854
2277.1239951_-2607.857618,1612.8059600439808,440.5429235889218,654.7923016152204,846.725100220205,254.55980870615136,36.927820010200435,6.109366216116303,690.5069033109623,649.8540348860543
2277.1239951_-2707.857618,1617.4879270840747,508.51158285683266,421.50213665227017,205.99423331786986,930.2501610701842,104.78448519366296,738.0237816755114,685.8423785399535,170.08078432945248
2277.1239951_-2807.857618,1329.0046621444012,91.49559959433452,366.95557013813556,348.826850153577,1436.344631922061,28.64681800377331,62.04932642845085,445.82320772614605,18.19386315159921
2277.1239951_-2907.857618,889.6000016019557,98.60181044417358,341.2005226761474,306.8969358256697,569.5783905704936,253.52568349876827,0.4312778169757647,284.1899519172008,6.165977515987079
2277.1239951_-3007.857618,1402.529615434536,363.6436527674118,361.5962104892943,135.69910969141856,123.14209444680078,191.83957278520393,119.93999232945878,557.5069265093372,4.293370047007529
2277.1239951_-3107.857618,740.8439213965465,761.5938389389944,1.1278483859282604,835.6798420891286,61.15363260530651,96.52877881153886,142.7263728942296,334.88488326118613,314.2889749166997
2377.1239951_-1607.857618,5.601236311581471,36.89365458783125,25.73824836890867,20.131096823082036,18.55853288079905,38.86704520791894,6.3586923379932445,41.335914147589506,14.127771135648839
2377.1239951_-1707.857618,340.0274572535933,961.5244621264361,464.4761456948781,298.8598619756152,9.984554773098983,348.31171264225765,1.4431137183525524,392.31715372979966,355.42081268238866
2377.1239951_-1807.857618,180.18409004092845,173.6777570647005,190.98298715853957,1598.8602810951652,264.9899032293886,793.3137312561212,753.8493432379263,10.723128666932459,341.1401291649569
2377.1239951_-1907.857618,463.32564236939686,265.3765440170347,979.6170523329305,404.0580905695709,210.49910200377408,159.93969396644863,18.539908188353735,39.985139591188634,215.35333766909196
2377.1239951_-2007.857618,450.8570524175392,143.41275658457593,1685.329665574499,674.2452284302418,246.32983072238994,125.40854067206577,873.7315552926406,0.7512869925848626,45.24903085322337
2377.1239951_-2107.857618,332.85171392246195,5.907335735287974,2580.344335666871,624.2001285327948,1135.0368361556336,186.01254029738737,366.74201266299093,666.7809832570334,29.911166760818663
2377.1239951_-2207.857618,472.4409305254425,408.5784992348897,1529.0859593667753,593.4030102628781,238.09887847071408,121.486078387601,742.3304706701978,175.37762811409638,37.98559573792917
2377.1239951_-2307.857618,821.3411363372488,7.472169575216206,1735.074574958172,611.5702619721325,387.88255590408227,213.84267549993314,99.80107846474297,327.25637821204475,48.44622269890576
2377.1239951_-2407.857618,1322.8241720999488,80.90045564258844,598.8808110059233,1217.5532741229752,256.49596876472935,546.9733807390711,3.8855418246848688,17.011461682744265,3.140883067372855
2377.1239951_-2507.857618,450.02415078308275,72.59037927529583,98.9735852977596,529.4285997033315,118.2080760752791,99.65790654754522,9.796793919567994,87.90756094103405,7.069095369955632
2377.1239951_-2607.857618,452.2365639689521,24.339555497119793,411.75601426922873,584.7261693624348,791.3560509495007,365.31305286515584,6.33130045573925,248.45749744423514,234.13994510219192
2377.1239951_-2707.857618,513.6695373649311,179.15465471924963,493.15421448362144,282.84554785930925,30.860390177245854,125.2059423274296,357.6885104485236,358.7756148174296,420.0293065233975
2377.1239951_-2807.857618,851.7128181938556,323.7371612368982,732.1413020131662,546.7248168134365,158.1506666291811,463.8157647858272,302.86411854233415,415.56360384310796,66.63027826859539
2377.1239951_-2907.857618,824.2049321415822,154.31196670593548,482.16304811419536,449.8875500604361,143.70030914623518,55.17759887712143,570.2957771651527,210.5813848510007,553.8679772089697
2377.1239951_-3007.857618,1432.3958276227193,462.5488484714772,0.380793480904281,77.84031055135999,92.98510383986417,41.72149580881101,87.21892606416421,554.4810309647496,138.6182031232942
2377.1239951_-3107.857618,15.726525944365772,284.00348436216217,7.016712025951392,6.1757670848525725,3.15652158004916,21.886752398853726,11.936080411926547,10.241627309309518,1070.543589161392
877.1239951_-1607.857618,6.010337654935777,378.7926784096557,524.7630620543437,290.5636406803302,1.3003655432392773,1324.4856539186703,560.7394478103965,269.3500989043709,36.16336528751219
877.1239951_-1707.857618,241.30814158213119,159.45508036864302,239.31706028725264,714.5619143872759,36.924574219751364,206.07832617989888,194.3776445380092,3.2820907727410717,174.35282380068878
877.1239951_-1807.857618,558.2652915302125,257.8488089532293,1068.1812552779686,993.2609176069773,318.7344872851772,83.04530032045191,456.299942136596,0.816846967688011,504.156072339457
877.1239951_-1907.857618,518.3150073653901,211.1150805573504,1603.1310295688174,745.7280756101432,418.52471972428464,61.92313336136179,652.5988337240066,405.95273486439714,184.2934993773019
877.1239951_-2007.857618,503.14693395621396,1.8270398424166296,2026.0373418166173,629.5210547627885,892.5462466153333,194.83014898292373,60.303964911173225,229.84146625027535,87.85317972339409
877.1239951_-2107.857618,835.2198872790696,57.03374031184161,1782.9775198254918,343.86629419685335,852.956739220229,34.43169547253091,886.0848735284064,407.271398863558,339.53736757317154
877.1239951_-2207.857618,615.3646564375573,114.16510071854873,2253.502054483641,356.05863086302116,468.31099965307516,318.7609869922346,75.69633044060194,303.1987950824467,74.321960336696
877.1239951_-2307.857618,307.12337265021137,23.832118702982733,1095.6343047126588,131.81831996596426,420.0508050480266,241.69844635691425,518.4634447875559,654.0150003143345,738.8064579998742
877.1239951_-2407.857618,995.6386582597332,59.34654023626746,645.3309057325602,841.8698668737954,242.52334792086748,73.04936755775299,5.221004544891307,15.46654486301047,218.97492919672626
877.1239951_-2507.857618,700.7885561631779,406.9602182565317,628.9381203933734,124.93343587569358,108.7173450585402,642.3161063372543,5.196058628919103,405.64643548637963,12.915089791765896
877.1239951_-2607.857618,1546.5236111486133,249.37051916610793,338.0779942675451,651.0331445188947,842.445954783458,102.93711057228094,684.3857491558969,323.9522144920878,181.68507280410583
877.1239951_-2707.857618,931.9155795713912,357.4605145050329,60.788894522685915,25.02973664451709,21.19000926837717,169.24492243578132,639.2518154463663,410.48944558805886,426.70771880339095
877.1239951_-2807.857618,832.3732399646823,509.7253104452288,562.8931694233484,597.1270219030231,61.114704424272,518.7453225178829,1064.6023100884822,0.23390818785718254,171.52554719259376
877.1239951_-2907.857618,1209.5775858136365,71.52104490832878,500.74223944605956,1750.8784673177877,488.9673735774874,247.6604337901764,581.5810068448502,762.7133004583945,5.539885818577618
877.1239951_-3007.857618,1364.622024810992,523.0975877860294,660.1365213801678,743.854082757493,203.81802008168478,47.33725272455593,989.7290218452289,42.676391532996306,172.91043253205143
877.1239951_-3107.857618,509.994398171817,2.9712665622464653,0.9531246208897028,2.041342845441941,114.36636778852596,0.9117044018821493,1.8771858309359792,187.30882749010877,1.0099025768480945
977.1239951_-1607.857618,59.5678593989369,437.095664243979,351.23982586524596,393.38556877632016,29.59919120576512,574.3666689312365,2.9316761840439725,384.40225386903535,293.3940289958268
977.1239951_-1707.857618,58.43943862650801,46.22885082856112,109.31815342684547,204.2686732389327,8.784658203370993,1398.2249925534957,77.93576109966108,6.073508309210628,95.36399280929467
977.1239951_-1807.857618,23.540544736581847,172.80184484245055,24.45526279838215,129.13862165038756,31.503759740734658,1891.9653430119447,4.060975523401312,0.7978576423361978,151.34469882311984
977.1239951_-1907.857618,251.79589757700526,501.14661638803733,978.3264619106433,611.8964905815452,60.408144603757535,31.048378169538942,1.5160164917320937,0.6549318012009218,767.7891713489045
977.1239951_-2007.857618,150.99764344948184,29.091200523593567,1327.3042785120997,600.18687544327,211.55339545506376,42.886826922353315,563.3956016584177,73.65733539493202,64.87436545393699
977.1239951_-2107.857618,753.1244460485448,177.38924659124424,1624.0327074815825,396.3938819910693,405.89711358124924,136.65371449287397,597.244368271281,350.9483643130521,24.695671910891956
977.1239951_-2207.857618,360.12783923923763,143.03823236557622,1898.956293937045,581.5844179605166,429.4689012480729,505.6666091590744,2.060589216687921,214.4401629661558,510.0364618688981
977.1239951_-2307.857618,432.8141337319342,29.37671994959251,1146.6758567536554,109.63952596664085,370.0138901873746,83.32121808200218,4.243481311272877,212.99069254169686,322.3064302002341
977.1239951_-2407.857618,844.2400968867769,9.132417107732199,1603.4135933985517,761.2672996712143,696.0395551396481,225.4452911514574,522.0706429774134,462.2144632615654,397.5374848641572
977.1239951_-2507.857618,1690.190374869508,3.5227638822504055,736.2131157366067,691.5004731432558,464.2340661923675,35.256218504563094,94.19676373541883,469.71183963525664,16.525427097074875
977.1239951_-2607.857618,1810.5281867715814,182.63502366543355,466.5573393782777,427.70335706467006,510.72155196884523,150.38529873453402,311.7461339528815,1171.0445313189898,93.02962684623931
977.1239951_-2707.857618,948.8265877610112,337.786945285077,185.07427415737092,6.472375057669749,701.8791351989194,44.22571090030582,3.5576215812420244,629.1633951014405,136.0925803980566
977.1239951_-2807.857618,782.674068898963,193.4132258656854,324.00320327669,14.662445033408543,871.7344074148717,47.853563132931626,312.47710716992634,533.6727354197122,729.8497959228409
977.1239951_-2907.857618,1634.3273967959688,148.53351900446754,636.3119530756497,526.2060329275602,806.5740866465172,222.92195364634694,0.2935780614402856,609.7430367526013,365.2068284969851
977.1239951_-3007.857618,1495.536873009426,747.3330784474482,500.3487159878938,32.41553846489094,88.90687807304556,312.97481703137,0.2918248143460502,596.1825444281842,467.1281120201524
977.1239951_-3107.857618,823.5560232861587,68.81000415665173,38.440168941311946,27.72127086451211,598.4322463522292,57.679866008687554,466.6505153164452,296.25899120472366,14.133715193816075
1034.7852465_-2769.457843,4.188999709750556,347.03316315236873,395.8612828651767,153.4146249354931,13.414897690741393,169.15839838819417,384.1877008543464,122.16910856724122,481.533871561358
1034.7852465_-2869.457843,9.71145908304605,379.99348365575486,1190.6198257269866,57.074561168307625,25.204945710128804,105.94192912391104,332.6084901747381,291.30846091524415,408.49889224221744
1034.7852465_-2969.457843,288.1388520314326,5.185676144644769,2264.281544666549,191.30563217154003,678.5894593761014,124.6411181632933,958.4757299798816,550.377825551215,535.9662101811247
1034.7852465_-3069.457843,542.388081601931,421.13314183294403,1355.6451414488693,312.6952489899261,730.1839512619533,213.03588076117157,83.86250216863947,650.6646204022537,191.3534766782092
1034.7852465_-3169.457843,720.2909766678148,351.8928727093122,827.1762973795619,582.6179342163579,452.73021025108625,346.5064403115697,65.35391110515548,658.5914941384824,398.80190803954724
1034.7852465_-3269.457843,714.4177416511747,268.2271453673389,36.8295680922168,484.12420772003884,1408.5623305379195,259.9056603338771,418.106294464594,738.8747574530119,162.09921635038324
1034.7852465_-3369.457843,77.43496025105775,96.97617864470482,656.6520558317603,233.96977768018695,258.27906483910704,246.1978417330515,1029.0521486772357,306.65175771489066,573.6000446709511
1034.7852465_-3469.457843,484.18502047942195,275.99931088475927,44.00999694618935,739.6027631556689,103.03786581361572,58.637653971398166,17.880979877118936,1390.2336059979511,245.2266289087892
1034.7852465_-3569.457843,52.8983089389513,311.7741408261921,3.448960661811283,215.73478987337168,19.827843823531627,433.95290495290897,613.3739349434397,1231.4138431132906,342.394146684398
1034.7852465_-3669.457843,480.3797824434526,256.1482587014784,94.57768367138904,119.51026585715118,75.7990714133574,577.2866306893255,64.60282948255966,909.5385603829397,1040.0026943682424
1034.7852465_-3769.457843,653.5426874319252,385.10952840975017,240.3411563078649,655.9075797888447,65.93123021177468,849.019544726466,275.15696465280854,856.8452777578623,180.9194615163516
1034.7852465_-3869.457843,212.76975125281956,409.40154040745887,55.61601252316871,388.5172037545388,26.658999444491673,505.15255499000875,19.741791835520118,883.6588988622311,828.2566836304585
1034.7852465_-3969.457843,373.63123584780874,101.12558734071015,67.77687216829855,114.90331754857367,76.72835917128627,576.1156672183972,1.5281916773985693,692.643389817218,1062.2032277270991
1034.7852465_-4069.457843,2.850266010787992,794.1974994674983,509.2541079046405,247.3212774495356,4.478630916566229,372.0500098116522,1171.8707207008188,988.6385854400415,1674.3725239376688
1034.7852465_-4169.457843,42.962050015489275,133.51717982666298,298.2493381350857,175.99821215381598,35.80877335486522,698.2950441208394,29.182028144593403,1429.4402021219607,112.98438993271982
1034.7852465_-4269.457843,9.204131881505843,960.4423542996337,86.88535154714022,58.63539210099246,3.6159679438452006,355.6967246979144,629.5617906619083,244.98662756801434,145.40887461172252
1134.7852465_-2769.457843,18.53819225133139,110.64139059075079,55.76545901411531,2850.7556143719225,22.59443466954627,140.46305044656393,22.815622796190027,3.964238489191802,64.42404563916008
1134.7852465_-2869.457843,190.4625384407693,340.06878312701275,742.5799318053521,127.47478495293701,696.8499792378939,964.3088374643182,89.56034580329202,349.1837173783774,18.47313026143669
1134.7852465_-2969.457843,224.00793373879327,12.05390173872669,507.284942898532,2.7008113080134954,347.1827204881456,21.534677841816887,634.9446234348817,181.94422280061596,381.3082134586466
1134.7852465_-3069.457843,214.49193794439657,334.0222431121136,1527.2062934386845,253.66502732945568,473.62399786205947,30.27915266314383,474.61422750396207,1478.8755553518777,460.1836121834795
1134.7852465_-3169.457843,738.6696808216594,282.5905733538216,713.4722055850177,33.69975794199995,1129.7523045337014,54.49306832291684,985.8266345157355,721.6824724686822,317.9602253713638
1134.7852465_-3269.457843,720.3757723137478,169.52277813580972,465.06279646676387,67.06893458369963,1521.3466487332626,80.9595263422355,1030.8290099624032,577.4660493925785,214.51540667043503
1134.7852465_-3369.457843,620.2414775266068,79.5837685998849,506.04442741236096,135.73693349709055,704.1426014230068,56.60632966312321,453.4891626909489,475.0268925382371,98.94225155708727
1134.7852465_-3469.457843,481.2440273265372,386.75287943200743,27.867846603716828,182.53456567603243,316.72346559011703,203.82641731606728,1347.0399682243574,671.9874942054212,791.8371613224947
1134.7852465_-3569.457843,870.4133526711844,569.0812930087654,2.1344348691621025,573.0310248966372,13.19908218675691,425.9891665532536,656.079510413479,1829.659488859411,1.2264396660206296
1134.7852465_-3669.457843,784.5674912527014,803.2587171530599,34.473472351681515,491.81986918848355,48.50412755208573,483.2442736103889,313.0500335420819,1399.171249236204,8.756542381760157
1134.7852465_-3769.457843,39.667952963983986,715.0810525431322,157.68942432112217,118.96704062837439,25.051127468191005,221.1817784719136,706.1284904548157,1584.5454136085875,128.4611517040018
1134.7852465_-3869.457843,62.661313766707124,318.3110099150789,363.7720764666332,288.9628042944967,58.0932742678648,285.58186893608934,799.7495319768684,2356.1803365944693,249.46121978182325
1134.7852465_-3969.457843,118.76259877707211,503.6235958675212,329.64953943039967,334.84729510712435,121.69456393179347,30.799071001044197,6.156113836466603,2041.9281249364917,197.19494618751406
1134.7852465_-4069.457843,6.2950139123400595,138.29258466659311,847.5265074019486,368.4719097379277,98.98781364887027,365.9882899294019,236.80315074112065,1430.8244830231743,670.8438662319367
1134.7852465_-4169.457843,13.782772909410975,443.91679071995077,1773.3015116698532,1300.6496556983877,19.78098858882041,568.4314200160941,116.87267444219324,1452.1970892685913,392.5043118295815
1134.7852465_-4269.457843,13.209257049588974,1609.384338226987,15.621055279233136,13.375676567416786,2.9453815000215795,3.9689330596389736,62.562513903887115,35.89053199227486,335.4795264450415
1234.7852465_-2769.457843,15.598756972480619,32.10829587825994,2.817085954682286,2931.3563872984,2.481389236538283,56.53908654782309,139.26265989538422,2.271541699693794,23.52684410832336
